"","text","score","polarity"
"706","@henrysubiakto Sekarang sy jadi mengerti di ujung pemerintahan pa @jokowi , ternyata selama 2 periode ini  bapak menjadi presiden RI tidak memikirkan rakyat !!! ( maaf pa, sy berdasar tesis bapak, bahwa presiden yg memikirkan rakyat berambut putih, sedang bapak?!!!!)",-1,"Negatif"
"707","@alisyarief Waktu kampanye, Anwar Ibrahim puji puji kemajuan Indonesia di bawa pemerintahan Jokowi",0,"Netral"
"708","Jokowi instruksikan jajarannya kebut pembangunan kawasan pemerintahan IKN Nusantara. #RIMakinMajuDiEraJokowi #PembangunanUntukRakyat https://t.co/l8WajCTxwy",0,"Netral"
"709","@pandji Terus apa perlu dijabarin betapa dipuji-puji nya ekonomi Indonesia di bawah pemerintahan Jokowi😆😆😆. Kan sudah dijelaskan juga tuh dipidato dia.",0,"Netral"
"710","Kereen banget Pak Jokowi, semoga Indonesia seakin maju di tangan pemerintahan pak Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/hUVwGQ85qZ",0,"Netral"
"711","Pemerintahan Presiden Jokowi selalu menerima masukan apapun untuk kemajuan Indonesia #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/z9f3U5pY6S",0,"Netral"
"712","Menkeu Sri Mulyani Indrawati menyebutkan belanja negara sampai dengan akhir Oktober 2022 mencapai Rp 2.351,1 triliun atau 75,7 persen dari pagu belanja negara.

Semakin besar, bisa mendorong perekonomian. 

Pemerintahan Jokowi gas pol pemulihan ekonomi

https://t.co/5al9UwgQ9K",0,"Netral"
"713","Kedekatan Presiden @jokowi memang tidak semata secara emosional, @erickthohir membuktikan bahwa dirinya punya kinerja yang bagus dalam pemerintahan. Erick Thohir berhasil mentransformasi perusahaan-perusahaan BUMN agar menjadi lebih untung.

#BangkitBersamaET https://t.co/V8kBjB3rFf",0,"Netral"
"714","Nah ini, semua akan indah pada waktunya, kami bangga dengan pemerintahan Jokowi
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/1jWQH4L0vO",0,"Netral"
"715","@HadiWibisono10 Anak kemarin sore kebanyakan ngomong mestinya dia lbh bijak menyikapi pemerintahan Jokowi jadi banyak orang simpati bukan sebaliknya nyinyir tanpa bukti...oalah gus gus geblek banget.",0,"Netral"
"716","kedekatan @jokowi memang tidak semata secara emosional, @erickthohir membuktikan bahwa dia punya kinerja yang bagus dalam pemerintahan. Erick Thohir berhasil mentransformasi perusahaan-perusahaan BUMN agar menjadi lebih untung.
#BangkitBersamaET https://t.co/AETlQSWBEA",0,"Netral"
"717","Angka ini naik hingga Rp 1.067,4 triliun jika dibandingkan sejak awal pemerintahan Presiden (Jokowi) pada 2014 hingga Mei 2017 ini.",0,"Netral"
"718","@Miduk17 Pak Jokowi itu presiden sebagai kepala negara dan kepala pemerintahan,Bapak dari semua rakyat Indonesia
saya berharap beliau neutral,tidak berposisi atau menjagokan salah satu calon karena roda pemerintahan dibiayai oleh seluruh rakyat indonesia melalui pajak",0,"Netral"
"719","Pemerintahan Pakde Jokowi cepat tanggap dalam menanggulangi bencana alam. https://t.co/XbYuxlUHlG",0,"Netral"
"720","@windrh1 Dia bisa maling karena persekongkolan dengan penguasa pada waktu itu, siapa ya. Dan ditangkap di jaman pemerintahan Pak Jokowi.  Duh cerdas dong sedikit.",0,"Netral"
"721","Jokowi sangat serius dengan mimpi besarnya untuk memindahkan pusat pemerintahan Indonesia dari Jakarta ke Kalimantan Timur. #CiptakanRILebihMaju #EkonomiPulih
@jokowi https://t.co/5ybJk9ysgy",0,"Netral"
"722","@duniawale26 @maryshelparaiso Masyarakat suka mengakui keberhasilan pemerintahan presiden Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiBapakInfrastruktur https://t.co/83uG0EOUHL",0,"Netral"
"723","Presiden Jokowi minta kawasan inti pusat pemerintahan di IKN segera diba... https://t.co/fhQngzZ45n lewat @YouTube",0,"Netral"
"724","Jokowi instruksikan jajarannya kebut pembangunan kawasan pemerintahan IKN Nusantara. #RIMakinMajuDiEraJokowi #PembangunanUntukRakyat
@jokowi https://t.co/EQobkgYAbt",0,"Netral"
"725","Pemerintahan Jokowi dan Watak Brutal di Balik Isu Pengesahan RKUHP https://t.co/2laqMg2j4c  @RamliRizal https://t.co/ZQuDGxY9pS",0,"Netral"
"726","Mantap, Kerja Keras Hasil Nyata Pemerintahan Pak Jokowi Luar Biasa.
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/Ih3UPkllGF https://t.co/Fhm8iGEj0z",0,"Netral"
"727","Mantap Pak Jokowi Kerja Keras Membuahkan Hasil Nyata, Pemerintahan Pak Jokowi Luar Biasa. Lanjutkan
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/w1AC2uQtbW https://t.co/ovDPiPkvet",0,"Netral"
"728","Kereen banget Pak Jokowi, semoga Indonesia seakin maju di tangan pemerintahan pak Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/EiMJFr8AvX",0,"Netral"
"729","Pemerintahan Presiden Jokowi selalu menerima masukan apapun untuk kemajuan Indonesia #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/k82TrO4bN1",0,"Netral"
"730","@faith_khalaf @MurtadhaOne1 @FIFAcom Selamat menikmati pemandangan yg menurut anda sangat menyakitkan, tapi bagi kami pendukung pemerintahan yg sah, di bawah kepemimpinan bpk Jokowi, seneng2 aja tuh drun🤣🤣🤣",0,"Netral"
"731","@m0rethanurex @abiskesuspen @taehyoongieee @ilhammsyaputra @asumsico kalo ane sh gpp, asal ga saat hari masuk kerja, karena berdampak sangat luas, mau cari alternatif jalan pun susah,

mau acara 212 atau acara pemerintahan, acara jokowi,  acara musik yang sampe kejalan juga parkirnya

semuanya bikin macet, tapi gpp kalo hari libur kalo ane",0,"Netral"
"732","Jokowi gamau program2 yg udah susah payah dibuat gak dilanjutin pemerintahan berikutnya. Paling deket ya IKN. 

Di sisi lain, Jokowi jg gk mau keilangan power di perpolitikan Indonesia pasca dia lengser. Jokowi terlihat sdg menyiapkan poros politik baru di luar parpol pasca 2024. https://t.co/XO4cixko8W",0,"Netral"
"733","@GetaranNusa @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",0,"Netral"
"734","@IhsanMtd_ @pangbebas Ya aku milih jokowi sebelunnya, tapi bukan berarti aku nganggap pemerintahan ini baik2 aja, ngelihat kasus kemarin2, apalagi soal penegakan hukum. Mandangnya objektif aja. Masa dianggap apa yg dikerjakan salah semua 😆",1,"Positif"
"735","Pemerintahan Jokowi berhasil dalam KTT G20
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/zvCDfoRJjv",0,"Netral"
"736","Mantap! Dukung terus program pemerintahan Presiden Jokowi. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/KZEqtBcAKx",0,"Netral"
"737","Dukung terus program pemerintahan Presiden Jokowi. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/lvChnU5JOI",0,"Netral"
"738","Dukung terus program pemerintahan Presiden Jokowi dalam meningkatkan perekonomian nasional. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/kBEwVB4Mln",0,"Netral"
"739","Mantap, Kerja Keras Hasil Nyata Pemerintahan Pak Jokowi Luar Biasa.
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/JQ5kL0DfPJ",0,"Netral"
"740","Bukti keberhasilan pemerintahan presiden Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/jqa4weu4L8",0,"Netral"
"741","@hnurwahid Sejarah akan mencatat oposisi terSONTOLOYO ada dimasa pemerintahan Jokowi 😀😁

#2024JokowiLagi
#AniesDidukungKoruptor",0,"Netral"
"742","Presiden Jokowi minta kawasan inti pusat pemerintahan di IKN segera dibangun

#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/jiXtW1TJlJ",0,"Netral"
"743","Masalah Rokok, Masyarakat Sipil Beri Rapor Merah kepada Pemerintahan Jokowi-Amin https://t.co/2eHW9qANuw https://t.co/rwwbnvBxqy",0,"Netral"
"744","@AntonKu44233833 @jokowi @ganjarpranowo @TajukPolitik @ajengcute16__ Dikira para penghianat NKRI itu dgn menebar hoax terus menerus itu jd kebenaran spt di koloninya yg memang rerata minus nalarnya, mungkin jg krn cuan mau sj para kacung penebar hoax itu jilati pantat bohirnya.
HSRNYA BANGSA INI WASPADA framing hoax kpd pemerintahan Jokowi..",0,"Netral"
"745","@Dennysiregar7 Saya bukan tidak suka sama Jokowi. Sejak pemerintahan Jokowi saya bangga dengan Jokowi tetapi semakin hari kita lihat hukum semakin hancur",-1,"Negatif"
"746","TUNTUNAN JUNJUNGAN
MELANGGAR ATURAN2
PEMERINTAHAN JOKOWI
CQ. KEMENPORA...

HEBATTT.. YA DUMPRET
. https://t.co/kBnCQlJLbR",0,"Netral"
"747","@yusuf_dumdum TUNTUNAN JUNJUNGAN
MELANGGAR ATURAN2
PEMERINTAHAN JOKOWI
CQ. KEMENPORA...
.",0,"Netral"
"748","Pak @jokowi tolong dong, ini sepakbola kita jaman pemerintahan bapak gak pernah stabil lo semua karena pejabat dan instansi dibawah bapak. Dulu 2015 sampai disanksi gara-gara menpora bapak, kemarin jaman Covid izinnya disusahin, sekarang liga stop lagi, skrg ini GBK lagi---",0,"Netral"
"749","@Dennysiregar7 Jangan terlalu memuji memuja Jokowi. Lihat saja kasus Sambo kejaksaan menarik Jaksa yg sangat keras mau membongkar kasus Sambo. Jadi kita sesuai saja apa yang tidak baik terjadi masa pemerintahan Jokowi. Kemarin polisi nya polisi bunuh ajudan sekarang kejaksaan nya yg mau",0,"Netral"
"750","GELORA BUNG KARNO
ADA ""MALAIKAT TAK BERSAYAP""

GBK di PUTIHKAN oleh Rakyat Pendukung @jokowi 
Para Pendukung yang Masih Setia Mengawal Presiden Jokowi dlm Menjalankan Roda Pemerintahan

Pesan Buat Kadrunista &amp; Oposisi‼️
Jangan Pernah Kalian Berani Melengserkan Presiden yg SAH‼️
. https://t.co/Rx6KpUk1O5 https://t.co/zo8yU6gn9R",0,"Netral"
"751","@maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",0,"Netral"
"752","@RidwanA180598 @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",0,"Netral"
"753","@ahdtaufiq Sampai 2024 masih relevanlah usung nama @jokowi, dan sampai saat ini mereka masih jadi bagian pendukung pemerintahan. Mengimbangi anomali politik dalam sistem demokrasi kita. Lagian masih ada Mas @gibran_tweet yang butuh rel panjang di karir politiknya.",0,"Netral"
"754","@Miduk17 Jokowi  msh jadi Presiden, Orang yg  takut kehilangan Jabatan,Pekerjaan di Pemerintahan &amp; BUMN pasti sewa alias bayar orang seakan akan relawan Jokowi utk datang ke GBK,Sebentar lagi Jokowi ditinggalkan semua orang termasuk orang2 PDIP Bro? Disekeliling Jokowi ini kan benalu Bro.",0,"Netral"
"755","@HelmiFelis_ Era pemerintahan mu @jokowi  semuanya pake settingan. Hanya rakyat goblok IQ 78 yang masih mau ketipu...",0,"Netral"
"756","Presiden Jokowi minta kawasan inti pemerintahan di IKN segera dibangun. Kami Mendukung Penuh #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/hQFYk72KgG",0,"Netral"
"757","PEMERINTAH LANGGAR
ATURAN PEMERINTAHAN
JOKOWI CQ MEKOPORA..

CONTOH TELADAN TUK
PARA KAUM BUZER BLOK
. https://t.co/lchvTlwC1b",0,"Netral"
"758","MENPORA NYA KICEP
JUJUNGAN NYA UDAH
NGERUSAN ATURAN2
PEMERINTAHAN NYA
JOKOWI + BUZER LOL
. 
. https://t.co/O4BR2LGKSD",0,"Netral"
"759","8 tahun pemerintahan Jokowi cuma 1 kali naikan gaji ASN ,TNI,Polri dan Pensiunan padahal inflasi tiap tahun terjadi",0,"Netral"
"760","Jokowi beri banyak kesempatan anak muda untuk mengisi posisi strategis di pemerintahan! #JokowiBapakInfrastruktur 

Nopek Keramat 2 Presiden Rambut Putih Ganjar #RebornRichEp4 https://t.co/RIWn7phuQX",0,"Netral"
"761","Menko Luhut Kesal Kasus Tumpahan Minyak Montara Harusnya Selesai Sebelum Pemerintahan Jokowi  https://t.co/9KMRNtl74H",0,"Netral"
"762","Kereen bange Pak Jokowi, semoga Indonesia seakin maju di tangan pemerintahan pak Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/i3pSqjD66H",0,"Netral"
"763","Pemerintahan Presiden Jokowi selalu menerima masukan apapun untuk kemajuan Indonesia #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/UJXToRyvCR",0,"Netral"
"764","Genjot SDM Anak Bangsa, Jokowi Beri Banyak Kesempatan Anak Muda untuk Mengisi Posisi Strategis di Pemerintahan.

Presiden Jokowi Foden Southgate Loona Gakpo #FIFAMobileIndonesia #BlueDragonFilmAwards2022 Thanksgiving #IkatanCintaEp965 https://t.co/qTmk8k0aQl",0,"Netral"
"765","Presiden Jokowi meminta kawasan inti pusat Pemerintahan di IKN segera dibangun #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/WTQ5jE1zgU",0,"Netral"
"766","Pemerintahan Presiden Jokowi selalu menerima masukan apapun untuk kemajuan Indonesia #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/IwtkUFjiL3",0,"Netral"
"767","Kereen bange Pak Jokowi, semoga Indonesia seakin maju di tangan pemerintahan pak Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/208GKd3Dgt",0,"Netral"
"768","Thanks  Pak Jokowi, dari pernyataan bapak tadi akhirnya kita tahu yg bekerja memikirkan rakyat di kabinet pemerintahan ini hanya 2 orang saja : Kyai @Kiyai_MarufAmin &amp; Pak Basuki krn rambutnya putih

Bapak juga ternyata bekerja tidak memikirkan rakyat yah, mikirin siapa pak? https://t.co/vWCMlCHEa3",-1,"Negatif"
"769","@mazzini_gsp dari waktu beliau menjabat poldasu sampe sekarang gapernah suka sama beliau karena sifat arogannya dan terlalu pro terhadap pemerintahan pak jokowi",0,"Netral"
"770","@erikaseo @trinugroho162 @Hasbil_Lbs @jokowi Pemerintahan mana yang bisa mengerjakan 100% janji2nya? Kita dapat fahami kendala2 itu, bahkan 65-70% seorang pemimpin dpt melaksanakan janji2 kampanye, maka dapat dianggap berhasil. Saat ini, coba kita lihat brp kontener janji2nya yang mangkrak,ini blom brakhir kan..",0,"Netral"
"771","@Muhammad_Saewad @anwaribrahim Akun Muhammad Saewad ini pembenci pemerintahan pak @jokowi pak Anwar. Hati2 🙏",0,"Netral"
"772","@AmaliaCandraya1 @Hasbil_Lbs @jokowi Pasal 3 pada tap MPR 2001 memerintahkan Lembaga2 negara untuk mengingatkan Presiden agar memiliki etika, shgg tdk terjadi seperi 1998.

Pemerintahan sebelum sudah selamat dari hal itu,saat ini perlu diberi tau lebih keras, sbb mrk seperti sedikit rabun &amp; tuli ingin perpanjangan. https://t.co/Twuo2QRiFJ",0,"Netral"
"773","@FelixSGL1 @Paltiwest @jokowi Ada kyai maruf amin juga fungsinya wapres ,tapi para pendukung ,(buzzer )ahok ganjar jokowi  di bela matian pemerintahan jokowi maruf .",0,"Netral"
"774","@Darling70881519 Makanya jgn mengkarbit Anis jd presiden..dgn cara2 menghina dan men jelek2an pemerintahan jokowi",0,"Netral"
"775","@aniesmania Klo 2024 itu lawan kandidat capres nya Anis BKN Jokowi lg, knp utk mengkarbit Anis jd presiden kadrun2 harus men jelek2,kan pemerintahan Jokowi..berarti ragu dgn kapasitas Anis sendiri.",0,"Netral"
"776","Wkwkwk, Pendusta Profesional Berbayar @DoankWarto licin pelintir fakta, tutupi 21 Koruptor dibebaskan di era rezim pemerintahan acakadut @jokowi. Lupa Skandal Bansos, BPJS, Asabri, Pelindo, dll terjadi di era Rezim Pro Koruptor yg didukung mayoritas Poli-Tikus Busuk Senayan. Hmm.",0,"Netral"
"777","@putrisakera Klo Anis bamukmin TDK mengecam politik identitas..apa LG dgn cara2 menjelek pemerintahan Jokowi utk mencapai tujuan, bs diprediksi polarisasi akan bertambah parah kedepan.",0,"Netral"
"778","Lewat Darat, Jokowi ke Cianjur Pastikan Penanganan Memadai

Presiden Joko Widodo (Jokowi) bergerak menuju Kabupaten Cianjur, Provinsi Jawa Barat untuk memastikan korban gempa mendapatkan penanganan yang memadai.

https://t.co/h6dJ11xPLZ",0,"Netral"
"779","Kok masih nempel ke Pemerintahan.Jokowi sih nih orang,
Dasar Rai GEDEG https://t.co/xOTQDMhVnU",0,"Netral"
"780","Pemerintahan Presiden Jokowi gas poll dalam pemulihan ekonomi, dengan adanya upah minimum 2023 diharapkan dapat menjaga daya beli. https://t.co/jp1jakVPes",0,"Netral"
"781","@M45Broo Berbahaya kl parpol yg gak tau diri spt @NasDem tetap berada di pemerintahan.
Reshuffle saja Pak @jokowi. Kami sangat yakin kami bs meng-counter narasi terzolimi dari partai si brewok. Apalagi kecerdasan masyarakat sdh jauh lbh baik dibandingkan 2004 saat drama terzolimi ala SBY.",1,"Positif"
"782","@restyca_yah @jokowi @DivHumas_Polri @Puspen_TNI @PSSI @FIFAcom Sebagai kepala pemerintahan malah mengkotak kotakan,malah memecahbelah dengan segala tingkah dan narasinya.
2 tahun sisa jabatan,mestinya lbh fokus bekerja,lunasi hutang negara jangan bunganya doang,lunasilah janji politiknya,bencana di bebagai kota,
Menjijikan sangat !!",0,"Netral"
"783","Kalian berhati-hatilah dalam bertutur utk menjelek-jelekkan pemerintahan Jokowi, biar ketika saatnya tiba, kalian tidak ikut dibenci Rakyat yang sangat mencintai bangsa ini..
https://t.co/vQWuUrQC33",-1,"Negatif"
"784","@edhi_shi @panca66 @PDemokrat @jokowi Apa yg bisa kita harap dari sekelompk Partai Keluarga dan Para Politisi yg merasa Hebat dan hanya pandai Menyalahkan Pemerintahan saat ini.
Masyarakat secara Umum tidak Butuh RETORIKA tak butuh orang yg hanya pandai Bertutur kata.
Kita hanya Butuh Fakta",-1,"Negatif"
"785","@QianzyZ @M45Broo Emangnya Paloh mau ngomong sangat diuntungkan di era pemerintahan Jokowi,biasalah merasa berjasa di gede2in",0,"Netral"
"786","@ChusnulCh__ @jokowi @NasDem @ZUL_Hasan @taufikbasari Berpikirlah besar, surya paloh sejalan dng pemerintahan jokowi, tp capres berbeda itu berbeda, banyak belajarlah",0,"Netral"
"787","@HarrisRegar @nazaqistsha @mohmahfudmd Kalo yg ngomong orang pemerintah sekelas menteri, itu semakin mempertegas bahwa Pemerintahan jokowi dibalik pdip beserta partai koalisinya dibawah kendali dan dikuasai MAFIA
#rakyatmestisadar",0,"Netral"
"788","Kau pandai dan pintar dalam bicara
Tapi sayang MENTAL lo INDONESIA banget
https://t.co/h8YBtkA7cc",0,"Netral"
"789","@restyca_yah @jokowi @DivHumas_Polri @Puspen_TNI @PSSI @FIFAcom Kalau ketidakadilan selalu terjadi jangan salahkan  rakyat tdk suka dengan pemerintahan ini",0,"Netral"
"790","TAP MPR NO VI/2001

Etika pemerintahan mengamanatkan  
siap mundur apabila merasa dirinya telah melanggar 
kaidah dan sistem nilai ataupun dianggap tidak mampu 
memenuhi amanah masyarakat, bangsa, dan negara.

Tujuan TAP MPR sebagai alarm 🚨 agar 1998 tak berulang.

@jokowi https://t.co/QXIqu5GCJt",-1,"Negatif"
"791","@Hasbil_Lbs @jokowi Presiden Jokowi berdasarkan TAP MPR NOMOR VI/MPR/ 2001
Etika Pemerintahan mengamanatkan Penyelenggara Negara siap mundur apabila merasa dirinya telah melanggar 
kaidah dan sistem nilai ataupun dianggap tidak mampu 
memenuhi amanah masyarakat, bangsa, dan negara. https://t.co/GWgtOCss5Q",-1,"Negatif"
"792","Berarti 2 periode jokowi gagal memerintah negeri ini.
Karena pemerintahan sebuah negeri itu bukan melulu soal pembangunan fasilitas dan infrastruktur. Namun yg paling penting juga adalah membangun peradaban dan penegakan hukum. https://t.co/55TTgI2I4l",0,"Netral"
"793","Jokowi sendiri sangat serius dengan mimpi besarnya untuk memindahkan pusat pemerintahan Indonesia dari Jakarta ke Kalimantan Timur #SinergitasUntukNKRI #IKNuntukPemerataanEkonomi https://t.co/vo3nN6XRBt",0,"Netral"
"794","@restyca_yah @jokowi @DivHumas_Polri @Puspen_TNI @PSSI @FIFAcom Masih percaya dgn pemerintahan skrg?
Partai wong licik!
Wkwkwk",0,"Netral"
"795","Jokowi sendiri sangat serius dengan mimpi besarnya untuk memindahkan pusat pemerintahan Indonesia dari Jakarta ke Kalimantan Timur #SinergitasUntukNKRI #IKNuntukPemerataanEkonomi https://t.co/8g1WRByCd6",0,"Netral"
"796","Yang aku tau Pak Jokowi sendiri sangat serius nihh dengan mimpi besarnya yaitu untuk memindahkan pusat pemerintahan Indonesia dari Jakarta ke Kalimantan Timur .. #SinergitasUntukNKRI #IKNuntukPemerataanEkonomi https://t.co/CxqrCP2mSh",0,"Netral"
"797","@HidayatBiin Dan yg tidak terhitung aksi aksi kelompok yang berseberangan kaum intoleran yang berusaha merongrong pemerintahan Jokowi dengan aksi menutup menyegel rumah rumah ibadah,persekusi orang yang beribadah, melarang pembangunan rumah ibadah masyarakat minoritas",-1,"Negatif"
"798","@CNNIndonesia @jokowi ...kirain yg pertama niru ini...
Dalam kesempatan itu, Anwar juga menuturkan akan membentuk kabinet pemerintahan yang *lebih ramping* dari pemerintahan sebelumnya.

 ""Tolak Gaji PM Malaysia, Anwar Ibrahim Juga Bakal Pangkas Gaji Menteri"" https://t.co/azIZm6NgKG",0,"Netral"
"799","@tukangrosok___ Ahli ekonomi ini ngak lurus, dia selalu menyudutkan pemerintahan bapak presiden RI 🇮🇩 Jokowi karena perburuan rentenya dari oligarki terganggu.🤔☕",0,"Netral"
"800","@VIVAcoid Seharusnya pak Jokowi bukan hanya jadi kepala pemerintahan tetapi menjadi presiden dan negarawan yg baik, dgn membiarkan semua anak negeri berkompetisi, karena memilih dan dipilih hak semua WNI, jadi bukan ikut membenci dan memihak kpda org tertentu, contohlah Pak SBY",0,"Netral"
"801","Candi Penataran dibangun pada masa Kerajaan Kediri, tepatnya periode pemerintahan Raja Srengga (1190-1200) pada sekitar abad ke-12.
#BlitarBumiPenataran
TPPJawaTimur 
#TPPSumenep 
@Jokowi @halimiskandarnu
@Ari_Asharie @Mift4hulMunir @UBerdesa
@eM_ilyas9 @Suryafajar74 https://t.co/HzC5mIROK8",0,"Netral"
"802","@Bennyboegiz @yusuf_dumdum Kalau komentar soal ANIES RASIS BAS EDAN gak usah yg ""baik""2 .. hantam aja secara KERASSS ..!!!😡sebab keturunan ARAB di Indonesia udah nge LUNJAK (biarpun minoritas) .. mereka meng GONGGONG keras Pemerintahan JOKOWI .. maka kitapun .. Walau di MEDSOS .. Harus serang BALIK..!😡",0,"Netral"
"803","@ronavioleta @TeupuguhC @jokowi La Nyalla mengumpan dan Jokower menyambut

Sandiwara babak ke tiga,
Penambahan masa pemerintahan, legislatif dan semua lembaga negara.

Babak keempat PDIP lenyap di tangan Trah Sukarno.
Selanjutnya anda sdh fhm kemana system mengatur pemimpin",0,"Netral"
"804","PKS saja tolak IKN, sudah pantas bagi semua pendukung pemerintahan pak Jokowi untuk tidak pilih Anies pada pemilu tahun 2024! https://t.co/Q8f85fdxhn",-1,"Negatif"
"805","apakah negara mampu menangani penanganan pandemi. Menyebut rakyat rindu pemerintahan era SBY, dan sebagainya. Presiden Jokowi sendiri tidak pernah menjawab apa pun yang dilemparkan oleh AHY. Karena Presiden Jokowi tahu bahwa nggak level bagi beliau untuk merespon ocehannya AHY.",-1,"Negatif"
"806","@anugrahriski12 @KompasTV @mohmahfudmd @jokowi Sudah seharusnya presiden muncul, kalo kuat ...dan keputusan presiden harus diketahui publik demi transparansi pemerintahan...kalo sembunyi2x bisa2x presiden juga disamakan dgn mereka",0,"Netral"
"807","Presiden Jokowi Meminta Kawasan Inti, Pusat Pemerintahan di IKN Segera Dibangun.
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/mrR9MP4JqO",0,"Netral"
"808","@AntonKu44233833 Benang merahnya (satu nada) ; imigran yaman tukang ngibul- kadrun arab pesek- nasdem- demokrat- pks- didanai oligarki busuk golongan inilah yg akan terus menjelek2kan, bikin hoax ke pemerintahan @jokowi  termasuk capres kuat pak @ganjarpranowo 
Nalar minus memang tak paham ini",0,"Netral"
"809","Niat Revisi UU IKN Padahal Belum Dijalankan Betul, Demokrat Kritik Telak Pemerintahan Jokowi: Sungguh Preseden Buruk!
https://t.co/ozoa7krzpc",0,"Netral"
